Ticker,Current_Price,High_52W,Pct_From_High,Avg_Volume,Return_1W,Return_1M,Return_3M,Return_6M,RS_Composite,EMA_10,EMA_20,SMA_50,SMA_100,SMA_200,RS_Percentile,Sector,Industry
JINDWORLD.NS,55.15999984741211,61.9900016784668,-11.017908769354323,6482515.599206349,37.24807596971287,51.62176533237199,84.6668841567658,152.10238557193568,1.0029018013924968,49.01625672868074,44.2773719403165,37.27920021057129,32.889900093078616,29.615900049209596,98,Process Industries,Textiles
PRIZOR.NS,1224.4000244140625,1224.4000244140625,0.0,25116.129032258064,10.395821059071974,36.19577579689237,48.09797694757334,217.57231569970546,1.0973705662943987,1125.3681174525354,1050.0625892741593,911.5209997558594,817.8184997558594,570.6867496490479,98,Distribution Services,Wholesale Distributors
PVP.NS,61.900001525878906,71.9000015258789,-13.908205546283202,1344719.282868526,0.1456077505068265,79.62856404651053,99.03537223993317,138.53564433909966,1.0106514299197262,61.77801439443976,55.4438670969733,39.02100009918213,34.43950006484985,32.73574995040894,98,Technology Services,Information Technology Services
KABRAEXTRU.NS,650.1500244140625,677.75,-4.072294442779412,105390.77290836653,16.10858295216564,27.806174329216216,174.0242937986456,172.94291886801818,1.2855654884786074,606.5291335005804,570.0684058626126,451.1780010986328,344.9522998046875,285.84209983825684,98,Producer Manufacturing,Industrial Machinery
IOLCP.NS,214.3000030517578,219.0399932861328,-2.163983920590762,3298904.6706349207,13.7594211153512,30.559281009277694,59.63944746908601,199.2180882902647,1.0506686787022232,199.39381806415898,187.95558393965212,167.39919982910158,143.12849990844725,110.45358375549317,98,Process Industries,Chemicals: Specialty
WELCORP.NS,2621.10009765625,2676.0,-2.051565857389759,942279.8844621514,2.6433269665815384,41.79605613504194,89.27617991665768,224.14685966884323,1.2506514176620114,2493.0942706063065,2318.5309855473597,1897.2920092773438,1617.550460205078,1218.7374603271485,98,Producer Manufacturing,Industrial Machinery
CUPID.NS,268.54998779296875,299.0,-10.183950570913458,29011552.638888888,-4.328473062231719,-2.927889492940472,67.87521769313668,209.03335221805986,1.029574809903537,277.40417905437823,274.1881439859754,248.21539825439453,194.4478987121582,139.56104944229125,98,Consumer Non-Durables,Household/Personal Care
INDSWFTLAB.NS,382.8500061035156,401.45001220703125,-4.633206012688684,825917.82,3.9929410432543833,61.37666381673863,141.34778687445987,168.42178573721034,1.2244767722489527,364.4737148222093,340.7242958608558,275.57900177001954,214.5665005493164,166.51805019378662,98,Health Technology,Pharmaceuticals: Major
MOREPENLAB.NS,114.81999969482422,122.55000305175781,-6.307632121126017,8534469.57142857,2.5453232500225464,49.330212779637804,129.09018783274428,186.26277224536256,1.2335274012889812,110.49859832561289,101.5255025739605,77.93160026550294,62.1134001159668,50.91980009078979,98,Health Technology,Pharmaceuticals: Major
SHILPAMED.NS,965.25,980.0999755859375,-1.5151490619168428,867886.1354581673,8.55974636486836,19.603260963278313,79.24396955313728,185.207756232687,1.0263292018815848,922.9284208773872,873.3153156468338,733.624375,614.0194607543946,472.2849517822266,98,Health Technology,Pharmaceuticals: Major
VINDHYATEL.NS,2914.800048828125,2952.60009765625,-1.2802292074070687,52594.900398406375,13.121438431451171,19.537408364660248,47.71178893644483,159.73551795922515,0.8342736938070068,2682.3348050550812,2557.9425630297346,2234.4658154296876,2036.2817687988281,1640.6040490722655,97,Industrial Services,Engineering & Construction
SBCL.NS,1143.300048828125,1215.699951171875,-5.955408838666154,345558.0401606426,6.850471853095796,24.398715756750853,60.33419527021764,176.9796344462205,0.9445690269621324,1082.5660540564763,1030.9558611762784,876.0923181152343,773.6865435791016,608.2725834655762,97,Non-Energy Minerals,Other Metals/Minerals
E2E.NS,614.7999877929688,698.0,-11.919772522497318,1447982.9641434264,-0.982450697574111,1.990710060220069,66.6124628165227,153.82930958722022,0.8181535962213149,612.213020811425,604.9376377523316,532.8930029296876,448.27720123291016,338.3005005645752,97,Technology Services,Information Technology Services
YASHO.NS,4098.10009765625,4994.0,-17.939525477447937,32368.36144578313,-4.021258955578045,-2.4563756891642807,60.53411597352814,184.45809264595158,0.9105007081704841,4170.090122970277,4148.161346335008,3714.1997216796876,2925.4836547851564,2181.814602661133,97,Consumer Non-Durables,Food: Specialty/Candy
FCL.NS,59.40999984741211,60.189998626708984,-1.2958943297778247,12376637.734126983,20.901452426708133,38.33780825268871,51.82901416757859,163.96547663650085,0.9089260179808247,53.172354316400835,49.87902128745412,43.10830383300781,38.804816513061525,31.038627595901488,97,Process Industries,Industrial Specialties
CONFIPET.NS,86.5199966430664,88.2699966430664,-1.982553604342363,2446226.8095238097,4.809198600294962,10.328996000064606,22.86282148928125,192.49491841184016,0.8640353287156286,82.02868195225244,80.07177409766531,77.24560028076172,71.13850017547607,53.98840015411377,97,Retail Trade,Specialty Stores
INDOTECH.NS,3666.300048828125,4030.0,-9.024812684165628,37883.3453815261,-0.9991088896971312,-3.330170478721861,42.66314596473029,177.53974631552802,0.8304889733091622,3676.074822101034,3660.973704768935,3511.72599609375,3059.0829956054686,2260.841996459961,97,Producer Manufacturing,Electrical Products
KSHINTL.NS,1169.25,1198.0,-2.3998330550918157,428902.2011173184,22.69150052465898,29.83011677734908,42.87896803110656,195.48899770774972,0.9929446290036757,1042.2875848216463,1003.9996319523335,925.1990002441406,834.0649993896484,,97,Producer Manufacturing,Electrical Products
WHEELS.NS,2332.300048828125,2417.39990234375,-3.520305160644621,136770.56175298805,51.27123978241115,65.21216473033415,44.60456450918069,152.83200009951204,0.9268372631686695,1739.778609205432,1624.0110121516905,1499.0400024414062,1478.2800390625,1178.7468276977538,97,Producer Manufacturing,Auto Parts: OEM
UFBL.NS,710.0,850.0,-16.470588235294116,201264.58467741936,-2.4189082155705366,-12.08518803076063,26.695212182111305,198.8970363170624,0.8490844975374917,731.086290775716,742.5430135385079,730.9719946289063,600.0286972045899,408.3029485321045,97,Consumer Services,Restaurants
BLUSPRING.NS,128.99000549316406,139.8000030517578,-7.732473049082545,538890.5418326693,-2.604950834071851,9.452700180975594,45.98235016088559,169.74070747876908,0.8332103299256125,129.49171150211407,126.20466784043397,117.885400390625,99.7258003616333,80.32095016479492,97,Commercial Services,Miscellaneous Commercial Services
BIRLACABLE.NS,356.8500061035156,376.54998779296875,-5.2317042432847956,77986.24899598393,15.164920600715504,40.37606572473664,85.5751952777063,158.19623933526276,0.9854275952243589,329.0877604803724,302.78231561747754,241.14971435546875,212.0773747253418,173.25439765930176,97,Producer Manufacturing,Electrical Products
SUDEEPPHRM.NS,1351.0,1378.0,-1.9593613933236553,553479.3673469388,9.75708613241013,28.263546698121633,85.44655522226701,127.78572517196265,0.833766745883305,1255.9132029596342,1180.8901247421757,995.4886560058594,861.5789764404296,,97,Health Technology,Pharmaceuticals: Other
AEROFLEX.NS,566.0,584.1500244140625,-3.1070827108614862,1979207.310756972,2.5269472901904733,34.52168746286392,38.67033051003457,156.94481696166335,0.8153605815926754,540.6618707804928,516.0279676454938,461.54528076171874,430.95569305419923,319.8721363830566,97,Producer Manufacturing,Industrial Machinery
INDORAMA.NS,76.0999984741211,78.0,-2.435899392152441,347486.81746031746,13.973344765808893,31.09388367663748,67.80595597494327,118.61532741136584,0.7540402896893771,70.19594409954044,66.0428114929822,57.159000091552734,49.31510005950928,45.116250114440916,96,Process Industries,Textiles
SKYGOLD.NS,822.9000244140625,868.7999877929688,-5.283145030366187,1104965.111111111,9.268364239929516,4.157969385312121,61.68582467374464,141.03691831452502,0.7667894502898877,796.8376638435844,782.7798249795483,710.8809985351562,600.4109991455078,471.4972491455078,96,Consumer Durables,Other Consumer Specialties
MARINE.NS,425.1000061035156,450.0,-5.533331976996525,654627.812749004,-1.733703165553202,19.69590691515528,82.6030930115599,126.20125720799793,0.7902724185314287,412.77812884684784,389.9825966422844,322.07000122070315,282.7087005615234,238.75620018005372,96,Distribution Services,Wholesale Distributors
DEEPINDS.NS,813.6500244140625,825.0,-1.375754616477276,372535.1633466135,22.35338712993422,26.051556274351807,62.18250036041659,135.27324431812616,0.8020969780323921,741.7143478360572,700.6457509850754,589.8119555664063,535.4760940551757,471.53656326293947,96,Industrial Services,Oilfield Services/Equipment
DIACABS.NS,334.6499938964844,379.0,-11.701848576125496,3269476.372,-3.6423824765652535,-8.075812356077828,69.87309334846923,148.27510242996144,0.7829256825765324,337.8016905536931,337.5784482331486,302.0413998413086,244.98949981689452,190.05409980773925,96,Producer Manufacturing,Electrical Products
TFCILTD.NS,140.99000549316406,147.64999389648438,-4.510659450476884,8933024.529880479,-0.05671073006384697,23.00595851814893,91.62718901975116,112.89990934395506,0.7724364107413076,140.21402975574713,133.13582000617583,107.82543869018555,91.37377647399903,79.10807577133178,96,Finance,Finance/Rental/Leasing
BHAGERIA.NS,323.0,342.0,-5.555555555555558,210127.36947791165,28.849533045006236,55.715186523126306,57.12245560842424,114.43140566392094,0.7693728955722153,271.08591724775823,248.40216605049685,220.22916076660155,199.62010696411133,181.44321090698242,96,Process Industries,Chemicals: Specialty
MMP.NS,467.79998779296875,483.0,-3.147000456942284,39196.16129032258,19.500542898322415,44.114907064416784,80.38554987580957,101.90445632559091,0.7565048319569483,404.1345376599909,383.19613491927,325.94179870605467,297.7895529174805,270.44613677978515,96,Non-Energy Minerals,Other Metals/Minerals
MENONBE.NS,277.0,323.95001220703125,-14.49298053337509,105778.772,-8.095552219839973,12.350434626378771,68.13411183216405,139.90712149995872,0.7806361385292446,289.008686954129,275.0003321532506,229.8588540649414,188.0181867980957,151.2408445739746,96,Producer Manufacturing,Metal Fabrication
AVADHSUGAR.NS,819.0,884.7999877929688,-7.436707583721747,110736.86746987952,-4.244123501818098,36.261545068378574,83.1216973926866,117.24846644167113,0.7866379245796834,809.7630576884267,767.0480284238477,628.4641534423828,545.3941128540039,459.63884216308594,96,Process Industries,Agricultural Commodities/Milling
RPEL.NS,1691.0999755859375,1943.699951171875,-12.995831760639941,99244.63745019921,-4.705285762918487,29.894764872367197,42.342412970301304,142.63817673847385,0.7526641898466152,1716.9588650072085,1647.8809822786313,1433.5619946289062,1199.5023114013673,997.6264666748046,96,Process Industries,Chemicals: Major Diversified
RATNAVEER.NS,293.04998779296875,314.8999938964844,-6.93871277453828,2565746.424,0.5834843500394982,40.963965872983074,83.27079360783631,109.29151467723935,0.7694898556284719,288.3510227246955,270.801855657231,219.83782928466798,196.1203143310547,172.99755699157714,96,Non-Energy Minerals,Steel
INDOBORAX.NS,517.0999755859375,542.7999877929688,-4.734711272107395,223877.312,0.2034662954764066,20.395803396027357,57.12415755134439,131.6115082857175,0.7388135788844342,504.33862007374324,485.4426334898595,434.56220153808596,364.18306777954103,297.1930204772949,95,Process Industries,Chemicals: Specialty
MANINDS.NS,810.2999877929688,844.4000244140625,-4.038374660725063,819726.1274900398,6.234020031854315,47.461326258957,59.17886400628276,101.76792218078488,0.6857649532917561,769.122848646248,720.848470119148,613.627998046875,579.9379983520507,490.8372491455078,95,Producer Manufacturing,Industrial Machinery
UTLSOLAR.NS,438.8500061035156,494.25,-11.208901142434879,630128.1881188119,-0.06831100925381861,10.056427862950624,44.168861663234104,139.259628439914,0.7095896434660057,436.5553376287226,433.26597613031277,401.8939984130859,350.5354986572266,279.17604934692383,95,Electronic Technology,Semiconductors
RUBICON.NS,1839.699951171875,1899.0,-3.1226987271261164,507039.5714285714,0.5960138917720625,11.153403317560052,42.14599889798058,133.42645616786086,0.6830466418922774,1801.3734712819048,1759.2817753707475,1602.4673461914062,1363.5535565185546,1044.7029043579103,95,Health Technology,Biotechnology
OAL.NS,538.7999877929688,545.9500122070312,-1.3096481828360318,31318.844,20.725969645983767,42.40781792020228,67.34144838127929,110.95163808229867,0.7513725029594208,478.86036936116153,439.2235249561917,379.1648693847656,348.4836831665039,313.8495748901367,95,Process Industries,Chemicals: Specialty
BHAGYANGR.NS,402.3999938964844,432.29998779296875,-6.916491959468585,230733.192,4.600982876997595,2.3397714658790703,27.664967738699843,158.5785930615552,0.7265898012710761,384.03088365688865,384.0437110687644,386.5090002441406,347.3159002685547,251.872850151062,95,Producer Manufacturing,Electrical Products
AVALON.NS,2269.60009765625,2400.0,-5.433329264322917,368682.2948207171,-2.1133441704557665,17.98098223549158,44.72644868788811,138.6540586389327,0.7226442009199227,2237.0625918682126,2164.6691374059415,1928.1600146484375,1688.9800073242188,1315.6642556762695,95,Electronic Technology,Electronic Production Equipment
SUVEN.NS,362.3999938964844,403.3500061035156,-10.152475911087965,796580.4422310757,-5.031449659312348,8.959707530400362,37.71613235873457,150.91740793064062,0.7297059942002546,369.8949445560497,361.21312082770095,338.34700073242186,292.6035008239746,225.1066007232666,95,Health Technology,Pharmaceuticals: Major
UNIHEALTH.NS,724.0,820.0,-11.707317073170731,37811.740890688256,0.8426753520583752,-6.881028938906752,57.15215559287763,127.49410840534172,0.6685135178742447,721.7639582716439,724.2535870258823,720.5580004882812,599.2120001220703,461.7427505493164,95,Health Services,Medical/Nursing Services
PAISALO.NS,79.54000091552734,80.0,-0.5749988555908248,10306150.603174603,19.573068144190977,14.759780287519542,34.13153783957801,143.01864353186193,0.723561816365412,73.67155120743162,71.68972962394405,70.87360000610352,61.966599731445314,48.85324984550476,95,Finance,Finance/Rental/Leasing
ANTELOPUS.NS,1198.199951171875,1200.0,-0.15000406901041208,450234.81673306774,51.163806757919474,51.26877769255509,39.382297114289976,107.19349411448205,0.7006222299438278,950.3234633797706,892.4545270716351,840.8789990234375,800.2014959716797,650.8572477722169,95,Energy Minerals,Integrated Oil
MACPOWER.NS,1913.5,2050.0,-6.658536585365848,32260.5140562249,-3.8103879237713745,13.824283373334811,96.42764995575945,108.0230527571754,0.7452133397188782,1909.217571210229,1846.9272621553544,1599.470009765625,1351.6120068359376,1145.3502532958985,95,Producer Manufacturing,Industrial Machinery
RISHABH.NS,833.5499877929688,842.0,-1.0035643951343487,152439.45381526105,19.81457139099707,24.05863335395393,55.890204961362144,121.04020726197024,0.7197632820308724,748.2835032532993,716.4520994477631,666.5697143554687,594.5796853637695,498.1586723327637,95,Producer Manufacturing,Electrical Products
KENNAMET.NS,4674.39990234375,4860.0,-3.8189320505401247,25248.83653846154,6.330606640096148,41.22481163354195,70.349850668504,91.33061741844986,0.6651522515864915,4456.3667613384905,4143.389454945067,3374.730009765625,3115.282282714844,,94,Producer Manufacturing,Metal Fabrication
SIGACHI.NS,34.9900016784668,46.62345355852283,-24.951930824801426,6408307.984,10.308961021117025,37.701699679586454,69.6073829465274,86.41449560537538,0.6401924916413737,33.191037500358206,31.523521852930408,27.289200019836425,24.435699977874755,25.128699979782105,94,Health Technology,Pharmaceuticals: Major
UNIVCABLES.NS,1542.800048828125,1774.9000244140625,-13.076791503372664,177444.04780876494,-6.189950642650544,-8.893349085550351,36.51087783392306,139.123320431434,0.642049266413754,1586.9775198456612,1578.316699923343,1417.4400268554687,1254.7244403076172,1012.6467471313476,94,Electronic Technology,Electronic Components
BLSE.NS,327.0,330.7814213322901,-1.1431782707322702,581195.4841269841,1.4442101795109075,3.104875138838592,43.39432611310021,131.2289072387864,0.6627525677516344,321.8301790045681,317.3394745425913,297.3244418334961,254.94770050048828,215.23106979370118,94,Technology Services,Internet Software/Services
PARAS.NS,1495.0,1583.9105379095645,-5.613356043890461,1749374.9322709164,8.32548557688948,18.02984573481121,51.251476216131934,112.76090465564752,0.6491832243174979,1448.9522865736471,1421.4916268793713,1325.5842993164063,1135.5214880371093,903.1230728149415,94,Electronic Technology,Aerospace & Defense
COMSYN.NS,303.70001220703125,314.8500061035156,-3.541366898629983,303608.476,-0.21356789336265392,12.887043669868392,79.30098208294987,98.49674000459558,0.657450425713606,295.8565198919636,282.95453980035535,235.6970001220703,196.5638998413086,175.55559982299803,94,Process Industries,Containers/Packaging
KODYTECH.NS,1569.949951171875,1596.0,-1.6322085731907854,15180.645161290322,10.629975208311349,14.473732696580432,77.4255517306504,96.48935559097309,0.6578115181573158,1494.9636497014365,1448.6489642753731,1325.6549926757812,1093.833995361328,963.0974978637695,94,Technology Services,Packaged Software
ATHERENERG.NS,1583.800048828125,1744.0,-9.185777016735951,3892081.6587301586,-6.0672515413721095,3.8285055381781063,53.96132244624787,125.61254256810899,0.6659238971461636,1592.138908000206,1548.3096275723287,1390.3039990234374,1178.8294995117187,945.4477490234375,94,Consumer Durables,Motor Vehicles
SSWL.NS,375.04998779296875,379.04998779296875,-1.0552697873148942,627611.5060240964,22.705707600958867,21.572119219762964,65.15478173460632,99.95200359761509,0.6611223056347642,339.78282051099023,324.1486716989907,293.0831997680664,255.28029983520508,227.3693504333496,94,Producer Manufacturing,Auto Parts: OEM
CPPLUS.NS,3881.39990234375,4094.0,-5.192967700445772,265221.4880952381,4.299457306354837,1.994479105078173,15.025983960682442,145.3194692202509,0.6346442442795621,3723.503403586943,3652.8926664736327,3582.999306640625,3254.222626953125,2428.80436340332,94,Consumer Durables,Electronics/Appliances
ASIANENE.NS,557.0499877929688,565.7000122070312,-1.529083299877465,294869.22310756973,14.056100482064027,38.32877350562009,53.881212097505184,104.01025918204168,0.6683983205139865,511.9138250980745,481.98570534798114,409.8869958496094,375.73719787597656,327.5824490356445,94,Energy Minerals,Oil & Gas Production
GANDHAR.NS,267.54998779296875,300.3749196686875,-10.927986901144916,1389419.6706349207,0.6016076377135082,9.917416608879147,69.32508417653108,107.46746059082146,0.6582815357483509,262.82729020443384,256.6081330810022,235.78854522705078,196.12847381591797,167.8183263015747,94,Process Industries,Industrial Specialties
PCCL.NS,430.3500061035156,444.95001220703125,-3.2812688398629275,13453.225806451614,7.052240324257619,44.70410724127554,54.24731401559699,97.36299017678292,0.6486543575607314,402.3551984973728,371.9231910230541,303.71000091552736,290.5260006713867,254.0167505645752,94,Process Industries,Industrial Specialties
IRISDOREME.NS,61.15999984741211,64.12999725341797,-4.631213992212613,538425.7580645161,4.582763895612185,12.179015652783075,71.268556189926,96.59273110737803,0.6291173882004685,59.60114475022192,57.88290664184459,51.927399978637695,44.36930004119873,38.77124995231628,93,Consumer Non-Durables,Apparel/Footwear
ENTERO.NS,1877.699951171875,1920.0,-2.203127543131511,150707.13147410357,4.467560123906722,31.56530377051192,65.18870694382188,81.6835946949081,0.5898986672760286,1797.9977240978353,1680.5821403134748,1403.1619995117187,1295.9600048828124,1200.776502380371,93,Distribution Services,Medical Distributors
RUBYMILLS.NS,463.29998779296875,474.45001220703125,-2.3500946627011743,45005.33064516129,20.541168319427538,22.404223987574312,31.15357050048655,115.91014252937643,0.6224508979135416,411.2932243991944,399.48892252388447,382.49300048828127,328.41120010375977,269.51914993286135,93,Process Industries,Textiles
SHANTIGEAR.NS,704.0,727.0,-3.1636863823933936,107953.84,32.66747717148388,76.2864628121518,60.649632925446404,59.47238217616913,0.6050788302768032,585.1950315981553,533.2124259662877,456.21504150390626,452.59150451660156,452.1654048156738,93,Producer Manufacturing,Auto Parts: OEM
SAKAR.NS,1120.050048828125,1178.949951171875,-4.9959629147279365,111724.956,29.73302606141508,21.132322419813356,33.49821797713051,113.99503182713873,0.6284724521409881,979.1814265612271,942.3719110311235,888.3340014648437,810.1005004882812,633.3562495422364,93,Health Technology,Pharmaceuticals: Major
AEGISLOG.NS,1338.0,1497.800048828125,-10.668984084568045,1364317.232,9.735089511884954,0.32241500978886783,45.27804753782454,108.11162681192785,0.5786605693926478,1288.5305207008837,1295.9926687753396,1311.5662890625,1060.0733990478516,874.541517944336,93,Distribution Services,Wholesale Distributors
RPTECH.NS,797.8499755859375,965.4798808795799,-17.36234059490983,490582.7619047619,-1.0234462535497868,-9.925136835234882,43.210000705534156,128.84092941603518,0.6241199998567236,819.1161848493256,822.9053651563391,811.5625146484375,692.6620700073242,527.177176361084,93,Distribution Services,Electronics Distributors
SYRMA.NS,1638.9000244140625,1660.0,-1.2710828666227414,1492645.4621513945,13.191518528863488,8.188898079761287,32.77569174377541,115.5533381712627,0.5901097426047631,1515.962363288405,1483.9596088823805,1426.8182788085937,1284.6862799072267,1033.5334884643555,93,Electronic Technology,Electronic Production Equipment
RAYMOND.NS,783.3499755859375,869.0,-9.856159311169444,642793.3386454183,23.303949415660185,24.936200252940587,41.1314283062598,109.08847947355812,0.6329245527345533,720.8881367010075,681.8782485033905,630.2299963378906,577.9989984130859,492.24850006103514,93,Process Industries,Textiles
ARROWGREEN.NS,803.4000244140625,821.5999755859375,-2.2151839961893183,57822.17269076305,14.477064461144696,2.815459343822879,35.9390904253913,117.16448112034774,0.5965831789063554,758.2118890858584,743.1002381479897,714.1719982910156,629.0139987182617,549.9929997253417,93,Process Industries,Containers/Packaging
KAPSTON.NS,569.8499755859375,600.0,-5.02500406901042,33271.976,-2.888550197620565,8.357092438024182,69.7244901223939,95.48884239654802,0.6049544746318016,562.0386653627867,545.1276799627807,485.15500305175783,413.2410012817383,368.59591659545896,93,Commercial Services,Miscellaneous Commercial Services
BALAMINES.NS,2403.60009765625,2629.800048828125,-8.601412539811637,309524.76892430277,-0.25313747102242434,17.472270482185802,17.600200723663505,135.10883443270058,0.627927343395142,2407.585258791048,2331.429775360154,2239.943903808594,2004.4982763671876,1554.8078652954102,93,Process Industries,Chemicals: Specialty
EMIL.NS,181.6999969482422,196.74000549316406,-7.644611225470587,2377819.3984063747,3.4149118407597268,0.5144618320523708,78.9090205948584,92.13280906691867,0.6097021335571143,179.87541971187503,176.59794846917964,155.97500076293946,135.83320030212403,118.2508501815796,93,Retail Trade,Electronics/Appliance Stores
VENUSPIPES.NS,1973.699951171875,1998.0,-1.216218660066315,83480.012,22.8803798522248,21.901643165887876,46.126782362099576,99.12445119637174,0.6015618180557863,1726.3224320782117,1673.3804861990632,1677.2188500976563,1555.452110595703,1340.807712097168,93,Non-Energy Minerals,Steel
DOLPHIN.NS,696.9000244140625,714.9000244140625,-2.5178345762056686,117575.288,19.48564499169525,69.5414292932825,77.4863199406514,45.59699849589429,0.5734154573837916,627.4089536665903,585.7970643615848,468.3319989013672,435.7164981079102,423.2927490234375,92,Industrial Services,Oilfield Services/Equipment
MTARTECH.NS,7750.0,8714.0,-11.062657792058761,717557.123505976,11.56697617505218,11.671469740633999,22.89882651443069,108.81608567985018,0.538870737919013,7241.441329333316,7065.355351503689,6692.54,6901.411005859375,5022.8575,92,Electronic Technology,Aerospace & Defense
MPSLTD.NS,2754.10009765625,2979.0,-7.549509981327629,36787.95564516129,2.619421996762439,-6.041889208029683,52.43815642270127,97.76677767766442,0.5389172235594646,2693.2977019423665,2697.077187444178,2505.612001953125,2133.562999267578,1962.0059973144532,92,Consumer Services,Publishing: Books/Magazines
CEMPRO.NS,1282.699951171875,1649.199951171875,-22.222896607508112,666151.8373015873,3.795104425527729,0.6354915848961973,14.281889101124667,131.58337605230832,0.5742452591079275,1280.7231190127413,1286.870470286687,1377.6640014648438,1194.6921630859374,930.546138305664,92,Industrial Services,Engineering & Construction
AEROENTER.NS,146.30999755859375,159.60000610351562,-8.327072704685268,556502.1952191235,4.1648800833703925,13.386856588964413,33.66180840273909,101.89038814417417,0.5394855710462132,144.99320459411106,140.40601478876073,129.81409759521483,118.48949195861816,99.20286617279052,92,Producer Manufacturing,Industrial Machinery
MARKSANS.NS,333.54998779296875,344.5490677430362,-3.1923116269379936,1900852.044,3.7157902558020206,22.136407049913508,35.457051232676264,98.569541977646,0.5486379259642418,326.83338154688107,317.43330296887694,287.2923699951172,255.57148239135742,216.08095489501954,92,Health Technology,Pharmaceuticals: Major
PRABHA.NS,250.16000366210938,262.79998779296875,-4.809735433023321,171951.2390438247,15.670226439239897,56.38909299972079,55.659257800605765,65.66887659742342,0.5581016922301925,229.06983880579048,211.8266029426278,173.11640075683593,166.80460037231444,168.14593757629393,92,Energy Minerals,Oil & Gas Production
UNIPARTS.NS,895.3499755859375,915.9500122070312,-2.249035028828361,207919.43373493975,0.2126546928140849,11.153700262793897,41.048056809927026,103.22254283810027,0.558554397000584,869.7327820461177,839.9384330407609,753.4639526367188,667.9295013427734,566.0872822570801,92,Producer Manufacturing,Auto Parts: OEM
GMMPFAUDLR.NS,1337.0999755859375,1352.0,-1.1020728116910128,151301.744,23.371462940207177,34.571256888108714,81.34806719475236,53.618835493554954,0.5510335202749015,1145.6212191754566,1075.2131764523047,920.8894152832031,877.0750982666016,931.5638717651367,92,Producer Manufacturing,Industrial Machinery
PAUSHAKLTD.NS,767.0,826.75,-7.227094042939219,33623.010309278354,-4.316364351264646,10.327961238813476,70.45139168880242,85.08900166677675,0.5680497398598765,772.1054061228967,751.2027456767282,659.5365167236328,565.2289715576172,,92,Process Industries,Chemicals: Major Diversified
OMAXE.NS,125.0,138.88999938964844,-10.000719598738561,1482818.0240963856,-0.41427394596343925,44.59225495963612,67.6052519858624,64.77721987118332,0.5506948714156294,122.82630423645544,113.75416509283049,96.68280014038086,87.9328003692627,81.07635021209717,92,Finance,Real Estate Development
KMEW.NS,3024.0,3175.0,-4.7559055118110205,176187.53174603175,2.4529035082103468,15.371404651963406,57.287009175083156,88.88194878201124,0.5605845354654316,2964.0740523536465,2869.2131416243224,2608.5800048828123,2310.4739965820313,1991.5389947509766,92,Producer Manufacturing,Trucks/Construction/Farm Machinery
MANALIPETC.NS,91.18000030517578,92.0,-0.8913040161132812,1350853.486055777,8.495953488654994,41.69386552797605,53.96825130982865,81.1643095329986,0.5784456766060874,83.4855621755368,78.64599095943422,69.45800025939941,64.63250011444092,60.39379995346069,92,Process Industries,Chemicals: Specialty
KOPRAN.NS,233.8000030517578,249.99000549316406,-6.476259884657254,394941.4940239044,7.454729793272796,33.82175838082691,33.754027399541876,88.54726427849585,0.5305493858675356,221.68153310895494,211.17809419896403,196.87838928222655,185.1863299560547,159.05168319702148,91,Health Technology,Pharmaceuticals: Major
SHREEJISPG.NS,701.9000244140625,704.25,-0.33368485423322936,1062753.908366534,10.171095795213114,5.923186984669049,54.94481775144868,83.79157780356381,0.5220182342331525,667.7087390879697,653.4592697591619,618.2459967041016,532.2244982910156,444.7810804748535,91,Transportation,Other Transportation
SMLMAH.NS,6505.5,6579.5,-1.124705524735925,102185.40476190476,22.318322835385906,24.901603148699248,68.49173419807939,64.6798253412422,0.5363160330919915,5917.783536301123,5604.60171809589,4898.786015625,4357.469467773438,4179.182706298828,91,Consumer Durables,Motor Vehicles
EBGNG.NS,670.0,689.5,-2.8281363306744023,450632.2111553785,4.393894163819767,17.020350062826072,54.913294797687854,79.02471609886439,0.5192733430779931,631.4873045395556,613.0654184391583,588.9919995117187,520.9674996948243,426.3844998931885,91,Technology Services,Information Technology Services
DEEDEV.NS,678.0499877929688,760.0,-10.782896343030423,1416510.564,9.39819315057122,8.280098143593628,8.409940772137414,119.36265752317526,0.5286388418468718,650.0095559800565,645.912512367622,659.307998046875,611.1765014648438,428.20810050964354,91,Producer Manufacturing,Industrial Machinery
TNPETRO.NS,143.14999389648438,146.99000549316406,-2.6124304055885395,478694.6626984127,7.044042825020025,37.94930955705029,58.17678883589434,68.84878032274912,0.5328681497378002,131.14301085111202,123.13122236329541,106.74039932250976,98.3038996887207,96.63164993286132,91,Process Industries,Chemicals: Specialty
RML.NS,1382.800048828125,1423.5,-2.8591465522918913,48638.458167330675,23.77372979453245,31.021415277664843,57.38028924723668,69.90438067923218,0.5375749508085008,1229.2669117494638,1181.1893200944644,1159.455888671875,1033.3212585449219,896.1790921020507,91,Producer Manufacturing,Auto Parts: OEM
HAPPYFORGE.NS,2265.39990234375,2470.0,-8.283404763410928,78214.66932270916,-6.403900440167288,17.622009467484425,68.45383139381893,73.22054211469533,0.5270837811350397,2268.5936635050166,2193.0637551682676,1880.97751953125,1639.05478515625,1401.0970043945313,91,Producer Manufacturing,Metal Fabrication
